'Elapsed time','MLII','V1'
'27:15.567',-0.340,-0.150
'27:15.569',-0.355,-0.155
'27:15.572',-0.350,-0.145
'27:15.575',-0.340,-0.135
'27:15.578',-0.335,-0.125
'27:15.581',-0.330,-0.145
'27:15.583',-0.350,-0.145
'27:15.586',-0.345,-0.140
'27:15.589',-0.345,-0.125
'27:15.592',-0.340,-0.110
'27:15.594',-0.310,-0.110
'27:15.597',-0.315,-0.100
'27:15.600',-0.330,-0.110
'27:15.603',-0.335,-0.105
'27:15.606',-0.325,-0.100
'27:15.608',-0.320,-0.090
'27:15.611',-0.315,-0.085
'27:15.614',-0.315,-0.095
'27:15.617',-0.325,-0.115
'27:15.619',-0.335,-0.110
'27:15.622',-0.330,-0.100
'27:15.625',-0.320,-0.100
'27:15.628',-0.310,-0.100
'27:15.631',-0.310,-0.100
'27:15.633',-0.310,-0.110
'27:15.636',-0.330,-0.115
'27:15.639',-0.330,-0.115
'27:15.642',-0.320,-0.120
'27:15.644',-0.315,-0.130
'27:15.647',-0.315,-0.145
'27:15.650',-0.320,-0.155
'27:15.653',-0.325,-0.160
'27:15.656',-0.325,-0.155
'27:15.658',-0.320,-0.150
'27:15.661',-0.320,-0.150
'27:15.664',-0.320,-0.150
'27:15.667',-0.320,-0.170
'27:15.669',-0.325,-0.170
'27:15.672',-0.330,-0.160
'27:15.675',-0.315,-0.140
'27:15.678',-0.310,-0.145
'27:15.681',-0.315,-0.145
'27:15.683',-0.320,-0.150
'27:15.686',-0.320,-0.160
'27:15.689',-0.315,-0.160
'27:15.692',-0.310,-0.145
'27:15.694',-0.300,-0.145
'27:15.697',-0.305,-0.150
'27:15.700',-0.320,-0.160
'27:15.703',-0.325,-0.160
'27:15.706',-0.315,-0.150
'27:15.708',-0.310,-0.140
'27:15.711',-0.310,-0.130
'27:15.714',-0.310,-0.140
'27:15.717',-0.310,-0.150
'27:15.719',-0.320,-0.155
'27:15.722',-0.325,-0.145
'27:15.725',-0.310,-0.145
'27:15.728',-0.305,-0.140
'27:15.731',-0.310,-0.135
'27:15.733',-0.315,-0.140
'27:15.736',-0.315,-0.155
'27:15.739',-0.310,-0.150
'27:15.742',-0.300,-0.135
'27:15.744',-0.295,-0.135
'27:15.747',-0.305,-0.130
'27:15.750',-0.315,-0.140
'27:15.753',-0.320,-0.130
'27:15.756',-0.315,-0.125
'27:15.758',-0.305,-0.115
'27:15.761',-0.295,-0.100
'27:15.764',-0.300,-0.110
'27:15.767',-0.315,-0.110
'27:15.769',-0.320,-0.105
'27:15.772',-0.315,-0.095
'27:15.775',-0.305,-0.080
'27:15.778',-0.305,-0.100
'27:15.781',-0.300,-0.095
'27:15.783',-0.305,-0.105
'27:15.786',-0.320,-0.110
'27:15.789',-0.320,-0.105
'27:15.792',-0.305,-0.100
'27:15.794',-0.295,-0.100
'27:15.797',-0.295,-0.090
'27:15.800',-0.305,-0.105
'27:15.803',-0.310,-0.120
'27:15.806',-0.305,-0.125
'27:15.808',-0.300,-0.130
'27:15.811',-0.290,-0.145
'27:15.814',-0.305,-0.150
'27:15.817',-0.310,-0.160
'27:15.819',-0.315,-0.160
'27:15.822',-0.305,-0.150
'27:15.825',-0.305,-0.140
'27:15.828',-0.295,-0.145
'27:15.831',-0.295,-0.155
'27:15.833',-0.315,-0.170
'27:15.836',-0.325,-0.165
'27:15.839',-0.310,-0.155
'27:15.842',-0.300,-0.135
'27:15.844',-0.290,-0.140
'27:15.847',-0.295,-0.145
'27:15.850',-0.295,-0.160
'27:15.853',-0.310,-0.165
'27:15.856',-0.305,-0.160
'27:15.858',-0.295,-0.150
'27:15.861',-0.290,-0.140
'27:15.864',-0.275,-0.160
'27:15.867',-0.295,-0.155
'27:15.869',-0.305,-0.160
'27:15.872',-0.295,-0.150
'27:15.875',-0.290,-0.145
'27:15.878',-0.295,-0.150
'27:15.881',-0.290,-0.155
'27:15.883',-0.300,-0.165
'27:15.886',-0.320,-0.165
'27:15.889',-0.300,-0.160
'27:15.892',-0.285,-0.155
'27:15.894',-0.270,-0.145
'27:15.897',-0.275,-0.155
'27:15.900',-0.285,-0.150
'27:15.903',-0.295,-0.160
'27:15.906',-0.285,-0.150
'27:15.908',-0.270,-0.140
'27:15.911',-0.260,-0.135
'27:15.914',-0.260,-0.135
'27:15.917',-0.255,-0.140
'27:15.919',-0.265,-0.140
'27:15.922',-0.260,-0.120
'27:15.925',-0.245,-0.100
'27:15.928',-0.235,-0.100
'27:15.931',-0.230,-0.115
'27:15.933',-0.225,-0.120
'27:15.936',-0.245,-0.115
'27:15.939',-0.245,-0.110
'27:15.942',-0.225,-0.095
'27:15.944',-0.225,-0.100
'27:15.947',-0.215,-0.105
'27:15.950',-0.215,-0.120
'27:15.953',-0.215,-0.125
'27:15.956',-0.185,-0.110
'27:15.958',-0.160,-0.110
'27:15.961',-0.130,-0.110
'27:15.964',-0.125,-0.120
'27:15.967',-0.120,-0.150
'27:15.969',-0.150,-0.150
'27:15.972',-0.160,-0.160
'27:15.975',-0.165,-0.150
'27:15.978',-0.175,-0.160
'27:15.981',-0.170,-0.160
'27:15.983',-0.185,-0.175
'27:15.986',-0.200,-0.185
'27:15.989',-0.185,-0.170
'27:15.992',-0.175,-0.150
'27:15.994',-0.180,-0.160
'27:15.997',-0.195,-0.170
'27:16.000',-0.210,-0.175
'27:16.003',-0.220,-0.180
'27:16.006',-0.215,-0.180
'27:16.008',-0.210,-0.170
'27:16.011',-0.205,-0.165
'27:16.014',-0.230,-0.175
'27:16.017',-0.245,-0.180
'27:16.019',-0.270,-0.185
'27:16.022',-0.275,-0.170
'27:16.025',-0.270,-0.170
'27:16.028',-0.265,-0.150
'27:16.031',-0.270,-0.160
'27:16.033',-0.290,-0.180
'27:16.036',-0.295,-0.170
'27:16.039',-0.285,-0.155
'27:16.042',-0.285,-0.150
'27:16.044',-0.285,-0.150
'27:16.047',-0.290,-0.160
'27:16.050',-0.295,-0.170
'27:16.053',-0.310,-0.175
'27:16.056',-0.310,-0.160
'27:16.058',-0.305,-0.150
'27:16.061',-0.295,-0.160
'27:16.064',-0.290,-0.155
'27:16.067',-0.300,-0.160
'27:16.069',-0.310,-0.165
'27:16.072',-0.310,-0.160
'27:16.075',-0.290,-0.150
'27:16.078',-0.285,-0.145
'27:16.081',-0.285,-0.140
'27:16.083',-0.290,-0.140
'27:16.086',-0.310,-0.150
'27:16.089',-0.300,-0.125
'27:16.092',-0.305,-0.120
'27:16.094',-0.330,-0.125
'27:16.097',-0.345,-0.125
'27:16.100',-0.375,-0.130
'27:16.103',-0.395,-0.130
'27:16.106',-0.380,-0.120
'27:16.108',-0.300,-0.110
'27:16.111',-0.150,-0.105
'27:16.114',0.045,-0.110
'27:16.117',0.275,-0.125
'27:16.119',0.530,-0.135
'27:16.122',0.850,-0.145
'27:16.125',1.155,-0.150
'27:16.128',1.340,-0.190
'27:16.131',1.335,-0.245
'27:16.133',1.135,-0.280
'27:16.136',0.840,-0.285
'27:16.139',0.580,-0.275
'27:16.142',0.390,-0.230
'27:16.144',0.295,-0.200
'27:16.147',0.225,-0.175
'27:16.150',0.140,-0.160
'27:16.153',0.015,-0.160
'27:16.156',-0.095,-0.165
'27:16.158',-0.145,-0.150
'27:16.161',-0.145,-0.150
'27:16.164',-0.170,-0.165
'27:16.167',-0.235,-0.170
'27:16.169',-0.270,-0.185
'27:16.172',-0.295,-0.175
'27:16.175',-0.305,-0.175
'27:16.178',-0.315,-0.185
'27:16.181',-0.335,-0.180
'27:16.183',-0.335,-0.190
'27:16.186',-0.345,-0.175
'27:16.189',-0.345,-0.170
'27:16.192',-0.340,-0.150
'27:16.194',-0.350,-0.170
'27:16.197',-0.345,-0.175
'27:16.200',-0.370,-0.165
'27:16.203',-0.370,-0.175
'27:16.206',-0.360,-0.175
'27:16.208',-0.350,-0.155
'27:16.211',-0.345,-0.155
'27:16.214',-0.350,-0.160
'27:16.217',-0.355,-0.180
'27:16.219',-0.370,-0.175
'27:16.222',-0.375,-0.165
'27:16.225',-0.355,-0.165
'27:16.228',-0.340,-0.175
'27:16.231',-0.340,-0.175
'27:16.233',-0.345,-0.180
'27:16.236',-0.360,-0.185
'27:16.239',-0.355,-0.160
'27:16.242',-0.350,-0.150
'27:16.244',-0.350,-0.140
'27:16.247',-0.345,-0.140
'27:16.250',-0.350,-0.150
'27:16.253',-0.370,-0.150
'27:16.256',-0.355,-0.140
'27:16.258',-0.360,-0.130
'27:16.261',-0.350,-0.130
'27:16.264',-0.350,-0.140
'27:16.267',-0.340,-0.150
'27:16.269',-0.355,-0.150
'27:16.272',-0.360,-0.140
'27:16.275',-0.355,-0.140
'27:16.278',-0.345,-0.140
'27:16.281',-0.355,-0.145
'27:16.283',-0.355,-0.145
'27:16.286',-0.370,-0.150
'27:16.289',-0.350,-0.145
'27:16.292',-0.340,-0.150
'27:16.294',-0.335,-0.170
'27:16.297',-0.350,-0.175
'27:16.300',-0.355,-0.190
'27:16.303',-0.360,-0.195
'27:16.306',-0.355,-0.185
'27:16.308',-0.360,-0.170
'27:16.311',-0.350,-0.185
'27:16.314',-0.345,-0.185
'27:16.317',-0.340,-0.200
'27:16.319',-0.340,-0.200
'27:16.322',-0.340,-0.185
'27:16.325',-0.330,-0.185
'27:16.328',-0.320,-0.185
'27:16.331',-0.320,-0.190
'27:16.333',-0.325,-0.200
'27:16.336',-0.335,-0.205
'27:16.339',-0.325,-0.200
'27:16.342',-0.315,-0.185
'27:16.344',-0.310,-0.190
'27:16.347',-0.315,-0.195
'27:16.350',-0.315,-0.195
'27:16.353',-0.305,-0.185
'27:16.356',-0.295,-0.190
'27:16.358',-0.295,-0.180
'27:16.361',-0.285,-0.185
'27:16.364',-0.290,-0.180
'27:16.367',-0.275,-0.190
'27:16.369',-0.290,-0.195
'27:16.372',-0.270,-0.190
'27:16.375',-0.255,-0.165
'27:16.378',-0.240,-0.170
'27:16.381',-0.225,-0.170
'27:16.383',-0.225,-0.170
'27:16.386',-0.220,-0.180
'27:16.389',-0.215,-0.180
'27:16.392',-0.195,-0.160
'27:16.394',-0.185,-0.165
'27:16.397',-0.180,-0.170
'27:16.400',-0.175,-0.165
'27:16.403',-0.175,-0.165
'27:16.406',-0.170,-0.165
'27:16.408',-0.140,-0.145
'27:16.411',-0.125,-0.140
'27:16.414',-0.120,-0.140
'27:16.417',-0.130,-0.145
'27:16.419',-0.130,-0.145
'27:16.422',-0.105,-0.135
'27:16.425',-0.105,-0.130
'27:16.428',-0.070,-0.120
'27:16.431',-0.060,-0.140
'27:16.433',-0.050,-0.125
'27:16.436',-0.050,-0.145
'27:16.439',-0.050,-0.130
'27:16.442',-0.030,-0.130
'27:16.444',-0.025,-0.125
'27:16.447',-0.015,-0.130
'27:16.450',-0.030,-0.150
'27:16.453',-0.035,-0.135
'27:16.456',-0.030,-0.155
'27:16.458',0.000,-0.165
'27:16.461',0.005,-0.175
'27:16.464',-0.005,-0.180
'27:16.467',-0.005,-0.195
'27:16.469',-0.015,-0.195
'27:16.472',-0.015,-0.190
'27:16.475',-0.015,-0.185
'27:16.478',-0.010,-0.185
'27:16.481',-0.020,-0.185
'27:16.483',-0.020,-0.205
'27:16.486',-0.055,-0.205
'27:16.489',-0.070,-0.195
'27:16.492',-0.055,-0.180
'27:16.494',-0.055,-0.175
'27:16.497',-0.080,-0.195
'27:16.500',-0.100,-0.190
'27:16.503',-0.125,-0.185
'27:16.506',-0.125,-0.175
'27:16.508',-0.125,-0.175
'27:16.511',-0.135,-0.175
'27:16.514',-0.145,-0.175
'27:16.517',-0.160,-0.185
'27:16.519',-0.185,-0.170
'27:16.522',-0.190,-0.165
'27:16.525',-0.185,-0.160
'27:16.528',-0.195,-0.170
'27:16.531',-0.195,-0.165
'27:16.533',-0.200,-0.165
'27:16.536',-0.215,-0.175
'27:16.539',-0.215,-0.165
'27:16.542',-0.210,-0.160
'27:16.544',-0.210,-0.155
'27:16.547',-0.215,-0.155
'27:16.550',-0.225,-0.170
'27:16.553',-0.230,-0.170
'27:16.556',-0.230,-0.170
'27:16.558',-0.220,-0.145
'27:16.561',-0.215,-0.145
'27:16.564',-0.210,-0.160
'27:16.567',-0.230,-0.160
'27:16.569',-0.240,-0.150
'27:16.572',-0.245,-0.140
'27:16.575',-0.240,-0.120
'27:16.578',-0.225,-0.115
'27:16.581',-0.225,-0.130
'27:16.583',-0.230,-0.130
'27:16.586',-0.250,-0.125
'27:16.589',-0.245,-0.105
'27:16.592',-0.255,-0.105
'27:16.594',-0.240,-0.105
'27:16.597',-0.235,-0.115
'27:16.600',-0.255,-0.110
'27:16.603',-0.245,-0.115
'27:16.606',-0.255,-0.100
'27:16.608',-0.240,-0.095
'27:16.611',-0.230,-0.100
'27:16.614',-0.235,-0.105
'27:16.617',-0.240,-0.115
'27:16.619',-0.250,-0.125
'27:16.622',-0.240,-0.145
'27:16.625',-0.230,-0.135
'27:16.628',-0.230,-0.145
'27:16.631',-0.230,-0.155
'27:16.633',-0.230,-0.165
'27:16.636',-0.230,-0.170
'27:16.639',-0.235,-0.145
'27:16.642',-0.230,-0.160
'27:16.644',-0.230,-0.160
'27:16.647',-0.230,-0.165
'27:16.650',-0.230,-0.155
'27:16.653',-0.235,-0.160
'27:16.656',-0.230,-0.160
'27:16.658',-0.230,-0.145
'27:16.661',-0.210,-0.150
'27:16.664',-0.215,-0.165
'27:16.667',-0.215,-0.170
'27:16.669',-0.230,-0.160
'27:16.672',-0.230,-0.160
'27:16.675',-0.220,-0.150
'27:16.678',-0.225,-0.145
'27:16.681',-0.215,-0.150
'27:16.683',-0.210,-0.170
'27:16.686',-0.230,-0.170
'27:16.689',-0.230,-0.145
'27:16.692',-0.220,-0.150
'27:16.694',-0.205,-0.145
'27:16.697',-0.215,-0.140
'27:16.700',-0.210,-0.145
'27:16.703',-0.220,-0.150
'27:16.706',-0.210,-0.150
'27:16.708',-0.220,-0.135
'27:16.711',-0.220,-0.130
'27:16.714',-0.215,-0.135
'27:16.717',-0.220,-0.150
'27:16.719',-0.230,-0.150
'27:16.722',-0.220,-0.150
'27:16.725',-0.210,-0.135
'27:16.728',-0.210,-0.135
'27:16.731',-0.200,-0.135
'27:16.733',-0.225,-0.140
'27:16.736',-0.235,-0.125
'27:16.739',-0.230,-0.110
'27:16.742',-0.220,-0.110
'27:16.744',-0.205,-0.095
'27:16.747',-0.215,-0.100
'27:16.750',-0.225,-0.115
'27:16.753',-0.225,-0.120
'27:16.756',-0.220,-0.115
'27:16.758',-0.210,-0.100
'27:16.761',-0.210,-0.095
'27:16.764',-0.210,-0.100
'27:16.767',-0.225,-0.115
'27:16.769',-0.235,-0.110
'27:16.772',-0.230,-0.105
'27:16.775',-0.225,-0.095
'27:16.778',-0.220,-0.115
'27:16.781',-0.225,-0.120
'27:16.783',-0.220,-0.145
'27:16.786',-0.240,-0.160
'27:16.789',-0.235,-0.150
'27:16.792',-0.220,-0.150
'27:16.794',-0.215,-0.155
'27:16.797',-0.220,-0.155
'27:16.800',-0.225,-0.160
'27:16.803',-0.240,-0.160
'27:16.806',-0.230,-0.155
'27:16.808',-0.225,-0.150
'27:16.811',-0.235,-0.160
'27:16.814',-0.235,-0.150
'27:16.817',-0.240,-0.175
'27:16.819',-0.240,-0.170
'27:16.822',-0.250,-0.155
'27:16.825',-0.225,-0.145
'27:16.828',-0.225,-0.155
'27:16.831',-0.220,-0.160
'27:16.833',-0.240,-0.165
'27:16.836',-0.255,-0.165
'27:16.839',-0.245,-0.155
'27:16.842',-0.245,-0.140
'27:16.844',-0.235,-0.145
'27:16.847',-0.230,-0.145
'27:16.850',-0.235,-0.155
'27:16.853',-0.250,-0.150
'27:16.856',-0.250,-0.155
'27:16.858',-0.235,-0.130
'27:16.861',-0.240,-0.140
'27:16.864',-0.245,-0.140
'27:16.867',-0.245,-0.140
'27:16.869',-0.255,-0.135
'27:16.872',-0.250,-0.145
'27:16.875',-0.245,-0.140
'27:16.878',-0.245,-0.140
'27:16.881',-0.255,-0.150
'27:16.883',-0.245,-0.160
'27:16.886',-0.260,-0.155
'27:16.889',-0.260,-0.120
'27:16.892',-0.245,-0.120
'27:16.894',-0.235,-0.125
'27:16.897',-0.230,-0.120
'27:16.900',-0.245,-0.130
'27:16.903',-0.255,-0.120
'27:16.906',-0.250,-0.115
'27:16.908',-0.245,-0.095
'27:16.911',-0.245,-0.100
'27:16.914',-0.235,-0.105
'27:16.917',-0.240,-0.115
'27:16.919',-0.255,-0.120
'27:16.922',-0.255,-0.105
'27:16.925',-0.240,-0.100
'27:16.928',-0.250,-0.095
'27:16.931',-0.230,-0.105
'27:16.933',-0.245,-0.115
'27:16.936',-0.245,-0.120
'27:16.939',-0.220,-0.110
'27:16.942',-0.210,-0.120
'27:16.944',-0.200,-0.135
'27:16.947',-0.195,-0.160
'27:16.950',-0.210,-0.175
'27:16.953',-0.220,-0.170
'27:16.956',-0.220,-0.160
'27:16.958',-0.215,-0.155
'27:16.961',-0.215,-0.150
'27:16.964',-0.195,-0.140
'27:16.967',-0.210,-0.160
'27:16.969',-0.195,-0.170
'27:16.972',-0.195,-0.155
'27:16.975',-0.170,-0.145
'27:16.978',-0.145,-0.150
'27:16.981',-0.130,-0.160
'27:16.983',-0.115,-0.170
'27:16.986',-0.105,-0.160
'27:16.989',-0.110,-0.160
'27:16.992',-0.120,-0.145
'27:16.994',-0.150,-0.135
'27:16.997',-0.150,-0.155
'27:17.000',-0.165,-0.170
'27:17.003',-0.170,-0.160
'27:17.006',-0.165,-0.150
'27:17.008',-0.155,-0.150
'27:17.011',-0.155,-0.150
'27:17.014',-0.160,-0.155
'27:17.017',-0.185,-0.165
'27:17.019',-0.210,-0.180
'27:17.022',-0.210,-0.165
'27:17.025',-0.205,-0.145
'27:17.028',-0.205,-0.150
'27:17.031',-0.220,-0.150
'27:17.033',-0.250,-0.155
'27:17.036',-0.275,-0.165
'27:17.039',-0.295,-0.155
'27:17.042',-0.290,-0.140
'27:17.044',-0.290,-0.135
'27:17.047',-0.290,-0.135
'27:17.050',-0.295,-0.135
'27:17.053',-0.305,-0.130
'27:17.056',-0.305,-0.125
'27:17.058',-0.310,-0.105
'27:17.061',-0.300,-0.115
'27:17.064',-0.310,-0.120
'27:17.067',-0.315,-0.125
'27:17.069',-0.330,-0.110
'27:17.072',-0.325,-0.110
'27:17.075',-0.315,-0.105
'27:17.078',-0.300,-0.095
'27:17.081',-0.310,-0.110
'27:17.083',-0.310,-0.115
'27:17.086',-0.320,-0.125
'27:17.089',-0.310,-0.125
'27:17.092',-0.305,-0.115
'27:17.094',-0.315,-0.125
'27:17.097',-0.315,-0.145
'27:17.100',-0.310,-0.170
'27:17.103',-0.325,-0.165
'27:17.106',-0.330,-0.170
'27:17.108',-0.355,-0.150
'27:17.111',-0.385,-0.155
'27:17.114',-0.420,-0.150
'27:17.117',-0.430,-0.175
'27:17.119',-0.380,-0.160
'27:17.122',-0.235,-0.165
'27:17.125',-0.005,-0.140
'27:17.128',0.280,-0.160
'27:17.131',0.585,-0.170
'27:17.133',0.930,-0.190
'27:17.136',1.230,-0.195
'27:17.139',1.410,-0.215
'27:17.142',1.360,-0.215
'27:17.144',1.095,-0.230
'27:17.147',0.760,-0.220
'27:17.150',0.475,-0.215
'27:17.153',0.300,-0.170
'27:17.156',0.220,-0.145
'27:17.158',0.140,-0.110
'27:17.161',0.010,-0.105
'27:17.164',-0.115,-0.125
'27:17.167',-0.175,-0.150
'27:17.169',-0.210,-0.150
'27:17.172',-0.220,-0.155
'27:17.175',-0.270,-0.135
'27:17.178',-0.295,-0.135
'27:17.181',-0.320,-0.135
'27:17.183',-0.360,-0.155
'27:17.186',-0.385,-0.160
'27:17.189',-0.400,-0.145
'27:17.192',-0.380,-0.140
'27:17.194',-0.370,-0.145
'27:17.197',-0.370,-0.125
'27:17.200',-0.390,-0.140
'27:17.203',-0.400,-0.135
'27:17.206',-0.405,-0.120
'27:17.208',-0.400,-0.100
'27:17.211',-0.400,-0.110
'27:17.214',-0.395,-0.110
'27:17.217',-0.405,-0.115
'27:17.219',-0.420,-0.120
'27:17.222',-0.420,-0.110
'27:17.225',-0.420,-0.105
'27:17.228',-0.410,-0.105
'27:17.231',-0.410,-0.110
'27:17.233',-0.410,-0.120
'27:17.236',-0.425,-0.115
'27:17.239',-0.415,-0.105
'27:17.242',-0.410,-0.100
'27:17.244',-0.405,-0.110
'27:17.247',-0.420,-0.125
'27:17.250',-0.425,-0.155
'27:17.253',-0.430,-0.160
'27:17.256',-0.420,-0.165
'27:17.258',-0.425,-0.150
'27:17.261',-0.420,-0.165
'27:17.264',-0.435,-0.160
'27:17.267',-0.420,-0.165
'27:17.269',-0.435,-0.175
'27:17.272',-0.425,-0.160
'27:17.275',-0.425,-0.155
'27:17.278',-0.425,-0.155
'27:17.281',-0.425,-0.155
'27:17.283',-0.430,-0.170
'27:17.286',-0.440,-0.175
'27:17.289',-0.435,-0.150
'27:17.292',-0.430,-0.145
'27:17.294',-0.410,-0.155
'27:17.297',-0.425,-0.160
'27:17.300',-0.430,-0.165
'27:17.303',-0.445,-0.170
'27:17.306',-0.440,-0.165
'27:17.308',-0.430,-0.145
'27:17.311',-0.425,-0.150
'27:17.314',-0.430,-0.165
'27:17.317',-0.435,-0.160
'27:17.319',-0.445,-0.160
'27:17.322',-0.440,-0.160
'27:17.325',-0.415,-0.145
'27:17.328',-0.420,-0.150
'27:17.331',-0.425,-0.160
'27:17.333',-0.425,-0.160
'27:17.336',-0.430,-0.155
'27:17.339',-0.430,-0.155
'27:17.342',-0.425,-0.150
'27:17.344',-0.415,-0.155
'27:17.347',-0.415,-0.155
'27:17.350',-0.410,-0.155
'27:17.353',-0.410,-0.150
'27:17.356',-0.410,-0.125
'27:17.358',-0.390,-0.120
'27:17.361',-0.380,-0.115
'27:17.364',-0.380,-0.125
'27:17.367',-0.385,-0.120
'27:17.369',-0.380,-0.135
'27:17.372',-0.375,-0.120
'27:17.375',-0.365,-0.110
'27:17.378',-0.365,-0.110
'27:17.381',-0.345,-0.115
'27:17.383',-0.345,-0.125
'27:17.386',-0.350,-0.125
'27:17.389',-0.345,-0.105
'27:17.392',-0.310,-0.100
'27:17.394',-0.300,-0.110
'27:17.397',-0.280,-0.115
'27:17.400',-0.290,-0.125
'27:17.403',-0.280,-0.135
'27:17.406',-0.260,-0.140
'27:17.408',-0.255,-0.145
'27:17.411',-0.230,-0.165
'27:17.414',-0.225,-0.165
'27:17.417',-0.230,-0.185
'27:17.419',-0.235,-0.170
'27:17.422',-0.205,-0.170
'27:17.425',-0.190,-0.170
'27:17.428',-0.175,-0.160
'27:17.431',-0.165,-0.165
'27:17.433',-0.155,-0.185
'27:17.436',-0.160,-0.170
'27:17.439',-0.150,-0.155
'27:17.442',-0.140,-0.170
'27:17.444',-0.120,-0.180
'27:17.447',-0.115,-0.175
'27:17.450',-0.125,-0.180
'27:17.453',-0.135,-0.180
'27:17.456',-0.125,-0.175
'27:17.458',-0.120,-0.160
'27:17.461',-0.120,-0.170
'27:17.464',-0.125,-0.170
'27:17.467',-0.135,-0.170
'27:17.469',-0.155,-0.185
'27:17.472',-0.155,-0.165
'27:17.475',-0.160,-0.160
'27:17.478',-0.160,-0.160
'27:17.481',-0.175,-0.165
'27:17.483',-0.205,-0.170
'27:17.486',-0.220,-0.160
'27:17.489',-0.225,-0.160
'27:17.492',-0.240,-0.155
'27:17.494',-0.240,-0.155
'27:17.497',-0.260,-0.155
'27:17.500',-0.270,-0.170
'27:17.503',-0.300,-0.155
'27:17.506',-0.295,-0.145
'27:17.508',-0.305,-0.150
'27:17.511',-0.310,-0.135
'27:17.514',-0.320,-0.130
'27:17.517',-0.340,-0.135
'27:17.519',-0.365,-0.135
'27:17.522',-0.365,-0.125
'27:17.525',-0.360,-0.120
'27:17.528',-0.355,-0.110
'27:17.531',-0.370,-0.105
'27:17.533',-0.385,-0.115
'27:17.536',-0.390,-0.125
'27:17.539',-0.400,-0.105
'27:17.542',-0.385,-0.095
'27:17.544',-0.390,-0.100
'27:17.547',-0.400,-0.110
'27:17.550',-0.395,-0.110
'27:17.553',-0.420,-0.120
'27:17.556',-0.415,-0.115
'27:17.558',-0.405,-0.105
'27:17.561',-0.400,-0.125
'27:17.564',-0.410,-0.150
'27:17.567',-0.420,-0.170
'27:17.569',-0.420,-0.170
'27:17.572',-0.420,-0.155
'27:17.575',-0.425,-0.155
'27:17.578',-0.410,-0.150
'27:17.581',-0.415,-0.160
'27:17.583',-0.430,-0.175
'27:17.586',-0.435,-0.165
'27:17.589',-0.435,-0.155
'27:17.592',-0.425,-0.155
'27:17.594',-0.420,-0.150
'27:17.597',-0.415,-0.155
'27:17.600',-0.420,-0.165
'27:17.603',-0.435,-0.170
'27:17.606',-0.440,-0.160
'27:17.608',-0.425,-0.140
'27:17.611',-0.415,-0.160
'27:17.614',-0.430,-0.150
'27:17.617',-0.425,-0.160
'27:17.619',-0.440,-0.160
'27:17.622',-0.440,-0.150
'27:17.625',-0.425,-0.145
'27:17.628',-0.425,-0.155
'27:17.631',-0.410,-0.150
'27:17.633',-0.420,-0.160
'27:17.636',-0.430,-0.160
'27:17.639',-0.425,-0.160
'27:17.642',-0.410,-0.130
'27:17.644',-0.390,-0.135
'27:17.647',-0.395,-0.150
'27:17.650',-0.415,-0.150
'27:17.653',-0.420,-0.155
'27:17.656',-0.420,-0.140
'27:17.658',-0.405,-0.145
'27:17.661',-0.395,-0.140
'27:17.664',-0.380,-0.145
'27:17.667',-0.400,-0.155
'27:17.669',-0.415,-0.145
'27:17.672',-0.425,-0.135
'27:17.675',-0.400,-0.120
'27:17.678',-0.380,-0.115
'27:17.681',-0.410,-0.115
'27:17.683',-0.405,-0.120
'27:17.686',-0.405,-0.120
'27:17.689',-0.410,-0.105
'27:17.692',-0.400,-0.100
'27:17.694',-0.395,-0.115
'27:17.697',-0.385,-0.100
'27:17.700',-0.400,-0.125
'27:17.703',-0.420,-0.105
'27:17.706',-0.410,-0.105
'27:17.708',-0.395,-0.090
'27:17.711',-0.390,-0.095
'27:17.714',-0.395,-0.120
'27:17.717',-0.405,-0.140
'27:17.719',-0.415,-0.135
'27:17.722',-0.400,-0.150
'27:17.725',-0.400,-0.150
'27:17.728',-0.395,-0.155
'27:17.731',-0.395,-0.170
'27:17.733',-0.405,-0.170
'27:17.736',-0.420,-0.180
'27:17.739',-0.405,-0.160
'27:17.742',-0.400,-0.150
'27:17.744',-0.390,-0.160
'27:17.747',-0.385,-0.155
'27:17.750',-0.405,-0.170
'27:17.753',-0.415,-0.160
'27:17.756',-0.410,-0.155
'27:17.758',-0.400,-0.150
'27:17.761',-0.400,-0.160
'27:17.764',-0.395,-0.155
'27:17.767',-0.400,-0.155
'27:17.769',-0.420,-0.160
'27:17.772',-0.415,-0.145
'27:17.775',-0.395,-0.145
'27:17.778',-0.395,-0.150
'27:17.781',-0.390,-0.150
'27:17.783',-0.415,-0.165
'27:17.786',-0.415,-0.160
'27:17.789',-0.410,-0.150
'27:17.792',-0.405,-0.150
'27:17.794',-0.400,-0.145
'27:17.797',-0.400,-0.160
'27:17.800',-0.410,-0.160
'27:17.803',-0.410,-0.160
'27:17.806',-0.405,-0.145
'27:17.808',-0.395,-0.140
'27:17.811',-0.395,-0.140
'27:17.814',-0.400,-0.150
'27:17.817',-0.400,-0.145
'27:17.819',-0.405,-0.140
'27:17.822',-0.405,-0.130
'27:17.825',-0.390,-0.115
'27:17.828',-0.385,-0.120
'27:17.831',-0.380,-0.120
'27:17.833',-0.380,-0.120
'27:17.836',-0.400,-0.125
'27:17.839',-0.400,-0.105
'27:17.842',-0.390,-0.105
'27:17.844',-0.390,-0.095
'27:17.847',-0.390,-0.110
'27:17.850',-0.400,-0.110
'27:17.853',-0.410,-0.115
