'Elapsed time','MLII','V1'
'9:47.819',-0.145,-0.110
'9:47.822',0.085,-0.130
'9:47.825',0.355,-0.150
'9:47.828',0.700,-0.170
'9:47.831',1.045,-0.195
'9:47.833',1.255,-0.200
'9:47.836',1.235,-0.240
'9:47.839',1.000,-0.275
'9:47.842',0.715,-0.285
'9:47.844',0.470,-0.260
'9:47.847',0.325,-0.200
'9:47.850',0.275,-0.145
'9:47.853',0.200,-0.115
'9:47.856',0.105,-0.105
'9:47.858',-0.010,-0.120
'9:47.861',-0.095,-0.135
'9:47.864',-0.140,-0.125
'9:47.867',-0.195,-0.125
'9:47.869',-0.230,-0.130
'9:47.872',-0.290,-0.135
'9:47.875',-0.335,-0.145
'9:47.878',-0.370,-0.155
'9:47.881',-0.385,-0.140
'9:47.883',-0.385,-0.115
'9:47.886',-0.380,-0.135
'9:47.889',-0.375,-0.140
'9:47.892',-0.385,-0.140
'9:47.894',-0.400,-0.130
'9:47.897',-0.390,-0.130
'9:47.900',-0.395,-0.130
'9:47.903',-0.400,-0.120
'9:47.906',-0.400,-0.120
'9:47.908',-0.415,-0.135
'9:47.911',-0.415,-0.130
'9:47.914',-0.405,-0.120
'9:47.917',-0.395,-0.115
'9:47.919',-0.390,-0.120
'9:47.922',-0.395,-0.120
'9:47.925',-0.400,-0.120
'9:47.928',-0.415,-0.125
'9:47.931',-0.405,-0.100
'9:47.933',-0.395,-0.105
'9:47.936',-0.395,-0.105
'9:47.939',-0.400,-0.120
'9:47.942',-0.410,-0.110
'9:47.944',-0.430,-0.125
'9:47.947',-0.410,-0.120
'9:47.950',-0.405,-0.110
'9:47.953',-0.400,-0.100
'9:47.956',-0.390,-0.125
'9:47.958',-0.410,-0.125
'9:47.961',-0.415,-0.140
'9:47.964',-0.410,-0.115
'9:47.967',-0.395,-0.115
'9:47.969',-0.395,-0.120
'9:47.972',-0.395,-0.135
'9:47.975',-0.405,-0.145
'9:47.978',-0.425,-0.150
'9:47.981',-0.430,-0.140
'9:47.983',-0.410,-0.115
'9:47.986',-0.395,-0.130
'9:47.989',-0.415,-0.145
'9:47.992',-0.420,-0.145
'9:47.994',-0.430,-0.145
'9:47.997',-0.415,-0.125
'9:48.000',-0.405,-0.125
'9:48.003',-0.400,-0.130
'9:48.006',-0.420,-0.150
'9:48.008',-0.420,-0.145
'9:48.011',-0.420,-0.145
'9:48.014',-0.420,-0.140
'9:48.017',-0.400,-0.130
'9:48.019',-0.395,-0.140
'9:48.022',-0.400,-0.140
'9:48.025',-0.405,-0.145
'9:48.028',-0.415,-0.150
'9:48.031',-0.400,-0.135
'9:48.033',-0.395,-0.145
'9:48.036',-0.385,-0.130
'9:48.039',-0.385,-0.145
'9:48.042',-0.390,-0.145
'9:48.044',-0.400,-0.135
'9:48.047',-0.385,-0.130
'9:48.050',-0.370,-0.120
'9:48.053',-0.360,-0.125
'9:48.056',-0.350,-0.130
'9:48.058',-0.375,-0.145
'9:48.061',-0.370,-0.145
'9:48.064',-0.365,-0.130
'9:48.067',-0.330,-0.110
'9:48.069',-0.330,-0.125
'9:48.072',-0.340,-0.120
'9:48.075',-0.335,-0.130
'9:48.078',-0.335,-0.135
'9:48.081',-0.325,-0.125
'9:48.083',-0.300,-0.110
'9:48.086',-0.285,-0.110
'9:48.089',-0.280,-0.120
'9:48.092',-0.270,-0.130
'9:48.094',-0.270,-0.130
'9:48.097',-0.255,-0.115
'9:48.100',-0.235,-0.105
'9:48.103',-0.220,-0.120
'9:48.106',-0.210,-0.120
'9:48.108',-0.200,-0.125
'9:48.111',-0.195,-0.125
'9:48.114',-0.185,-0.130
'9:48.117',-0.165,-0.110
'9:48.119',-0.150,-0.130
'9:48.122',-0.135,-0.145
'9:48.125',-0.125,-0.160
'9:48.128',-0.130,-0.155
'9:48.131',-0.120,-0.145
'9:48.133',-0.105,-0.145
'9:48.136',-0.095,-0.140
'9:48.139',-0.090,-0.155
'9:48.142',-0.090,-0.165
'9:48.144',-0.100,-0.180
'9:48.147',-0.095,-0.165
'9:48.150',-0.080,-0.155
'9:48.153',-0.080,-0.160
'9:48.156',-0.090,-0.165
'9:48.158',-0.105,-0.180
'9:48.161',-0.125,-0.170
'9:48.164',-0.130,-0.170
'9:48.167',-0.120,-0.155
'9:48.169',-0.125,-0.155
'9:48.172',-0.140,-0.155
'9:48.175',-0.155,-0.170
'9:48.178',-0.175,-0.170
'9:48.181',-0.195,-0.155
'9:48.183',-0.195,-0.135
'9:48.186',-0.195,-0.145
'9:48.189',-0.215,-0.145
'9:48.192',-0.230,-0.150
'9:48.194',-0.265,-0.145
'9:48.197',-0.250,-0.135
'9:48.200',-0.265,-0.125
'9:48.203',-0.265,-0.130
'9:48.206',-0.265,-0.135
'9:48.208',-0.270,-0.140
'9:48.211',-0.275,-0.135
'9:48.214',-0.270,-0.120
'9:48.217',-0.280,-0.105
'9:48.219',-0.270,-0.110
'9:48.222',-0.285,-0.110
'9:48.225',-0.295,-0.120
'9:48.228',-0.310,-0.115
'9:48.231',-0.305,-0.105
'9:48.233',-0.295,-0.100
'9:48.236',-0.290,-0.100
'9:48.239',-0.300,-0.110
'9:48.242',-0.305,-0.115
'9:48.244',-0.310,-0.115
'9:48.247',-0.305,-0.105
'9:48.250',-0.300,-0.095
'9:48.253',-0.305,-0.100
'9:48.256',-0.305,-0.105
'9:48.258',-0.310,-0.120
'9:48.261',-0.325,-0.120
'9:48.264',-0.315,-0.115
'9:48.267',-0.310,-0.110
'9:48.269',-0.315,-0.115
'9:48.272',-0.310,-0.125
'9:48.275',-0.320,-0.130
'9:48.278',-0.330,-0.140
'9:48.281',-0.325,-0.130
'9:48.283',-0.300,-0.115
'9:48.286',-0.315,-0.125
'9:48.289',-0.300,-0.130
'9:48.292',-0.315,-0.150
'9:48.294',-0.320,-0.135
'9:48.297',-0.300,-0.135
'9:48.300',-0.290,-0.125
'9:48.303',-0.290,-0.120
'9:48.306',-0.300,-0.125
'9:48.308',-0.305,-0.135
'9:48.311',-0.315,-0.140
'9:48.314',-0.300,-0.125
'9:48.317',-0.285,-0.115
'9:48.319',-0.295,-0.115
'9:48.322',-0.290,-0.130
'9:48.325',-0.285,-0.145
'9:48.328',-0.300,-0.140
'9:48.331',-0.290,-0.125
'9:48.333',-0.295,-0.110
'9:48.336',-0.275,-0.115
'9:48.339',-0.275,-0.130
'9:48.342',-0.275,-0.130
'9:48.344',-0.300,-0.140
'9:48.347',-0.290,-0.125
'9:48.350',-0.265,-0.120
'9:48.353',-0.265,-0.110
'9:48.356',-0.270,-0.125
'9:48.358',-0.275,-0.125
'9:48.361',-0.290,-0.125
'9:48.364',-0.275,-0.115
'9:48.367',-0.265,-0.110
'9:48.369',-0.265,-0.110
'9:48.372',-0.270,-0.110
'9:48.375',-0.275,-0.115
'9:48.378',-0.275,-0.115
'9:48.381',-0.275,-0.105
'9:48.383',-0.265,-0.100
'9:48.386',-0.265,-0.105
'9:48.389',-0.270,-0.115
'9:48.392',-0.280,-0.125
'9:48.394',-0.275,-0.120
'9:48.397',-0.270,-0.105
'9:48.400',-0.265,-0.105
'9:48.403',-0.265,-0.105
'9:48.406',-0.260,-0.110
'9:48.408',-0.285,-0.135
'9:48.411',-0.290,-0.140
'9:48.414',-0.275,-0.135
'9:48.417',-0.265,-0.125
'9:48.419',-0.260,-0.125
'9:48.422',-0.260,-0.135
'9:48.425',-0.275,-0.150
'9:48.428',-0.285,-0.155
'9:48.431',-0.280,-0.135
'9:48.433',-0.265,-0.135
'9:48.436',-0.260,-0.130
'9:48.439',-0.250,-0.140
'9:48.442',-0.265,-0.150
'9:48.444',-0.280,-0.150
'9:48.447',-0.280,-0.135
'9:48.450',-0.275,-0.140
'9:48.453',-0.260,-0.130
'9:48.456',-0.260,-0.145
'9:48.458',-0.275,-0.150
'9:48.461',-0.275,-0.145
'9:48.464',-0.270,-0.130
'9:48.467',-0.260,-0.125
'9:48.469',-0.270,-0.135
'9:48.472',-0.270,-0.130
'9:48.475',-0.285,-0.140
'9:48.478',-0.295,-0.135
'9:48.481',-0.280,-0.125
'9:48.483',-0.255,-0.120
'9:48.486',-0.270,-0.135
'9:48.489',-0.280,-0.125
'9:48.492',-0.285,-0.130
'9:48.494',-0.280,-0.140
'9:48.497',-0.270,-0.120
'9:48.500',-0.270,-0.105
'9:48.503',-0.260,-0.115
'9:48.506',-0.270,-0.120
'9:48.508',-0.275,-0.120
'9:48.511',-0.280,-0.125
'9:48.514',-0.265,-0.115
'9:48.517',-0.260,-0.100
'9:48.519',-0.265,-0.105
'9:48.522',-0.255,-0.110
'9:48.525',-0.260,-0.125
'9:48.528',-0.280,-0.110
'9:48.531',-0.270,-0.105
'9:48.533',-0.275,-0.105
'9:48.536',-0.260,-0.095
'9:48.539',-0.265,-0.120
'9:48.542',-0.275,-0.130
'9:48.544',-0.285,-0.125
'9:48.547',-0.280,-0.115
'9:48.550',-0.270,-0.115
'9:48.553',-0.265,-0.115
'9:48.556',-0.260,-0.125
'9:48.558',-0.260,-0.140
'9:48.561',-0.275,-0.145
'9:48.564',-0.270,-0.140
'9:48.567',-0.260,-0.120
'9:48.569',-0.265,-0.130
'9:48.572',-0.260,-0.140
'9:48.575',-0.270,-0.150
'9:48.578',-0.275,-0.140
'9:48.581',-0.265,-0.140
'9:48.583',-0.265,-0.125
'9:48.586',-0.260,-0.130
'9:48.589',-0.260,-0.135
'9:48.592',-0.265,-0.130
'9:48.594',-0.270,-0.140
'9:48.597',-0.265,-0.140
'9:48.600',-0.250,-0.125
'9:48.603',-0.255,-0.125
'9:48.606',-0.240,-0.145
'9:48.608',-0.250,-0.130
'9:48.611',-0.260,-0.135
'9:48.614',-0.250,-0.130
'9:48.617',-0.240,-0.115
'9:48.619',-0.235,-0.130
'9:48.622',-0.235,-0.130
'9:48.625',-0.240,-0.130
'9:48.628',-0.245,-0.145
'9:48.631',-0.230,-0.135
'9:48.633',-0.210,-0.110
'9:48.636',-0.200,-0.130
'9:48.639',-0.190,-0.135
'9:48.642',-0.195,-0.130
'9:48.644',-0.200,-0.120
'9:48.647',-0.195,-0.120
'9:48.650',-0.185,-0.095
'9:48.653',-0.175,-0.095
'9:48.656',-0.185,-0.105
'9:48.658',-0.165,-0.115
'9:48.661',-0.185,-0.120
'9:48.664',-0.145,-0.100
'9:48.667',-0.115,-0.100
'9:48.669',-0.095,-0.105
'9:48.672',-0.070,-0.105
'9:48.675',-0.070,-0.105
'9:48.678',-0.095,-0.115
'9:48.681',-0.105,-0.120
'9:48.683',-0.110,-0.110
'9:48.686',-0.105,-0.120
'9:48.689',-0.115,-0.125
'9:48.692',-0.130,-0.135
'9:48.694',-0.150,-0.145
'9:48.697',-0.145,-0.140
'9:48.700',-0.145,-0.145
'9:48.703',-0.135,-0.140
'9:48.706',-0.140,-0.155
'9:48.708',-0.165,-0.160
'9:48.711',-0.160,-0.155
'9:48.714',-0.175,-0.150
'9:48.717',-0.180,-0.125
'9:48.719',-0.190,-0.130
'9:48.722',-0.210,-0.140
'9:48.725',-0.240,-0.160
'9:48.728',-0.250,-0.160
'9:48.731',-0.260,-0.150
'9:48.733',-0.235,-0.150
'9:48.736',-0.240,-0.145
'9:48.739',-0.250,-0.145
'9:48.742',-0.245,-0.145
'9:48.744',-0.265,-0.150
'9:48.747',-0.255,-0.145
'9:48.750',-0.255,-0.130
'9:48.753',-0.250,-0.140
'9:48.756',-0.245,-0.150
'9:48.758',-0.265,-0.150
'9:48.761',-0.285,-0.150
'9:48.764',-0.270,-0.135
'9:48.767',-0.260,-0.130
'9:48.769',-0.270,-0.145
'9:48.772',-0.260,-0.145
'9:48.775',-0.270,-0.140
'9:48.778',-0.285,-0.145
'9:48.781',-0.280,-0.135
'9:48.783',-0.290,-0.120
'9:48.786',-0.290,-0.125
'9:48.789',-0.330,-0.130
'9:48.792',-0.365,-0.135
'9:48.794',-0.400,-0.140
'9:48.797',-0.390,-0.120
'9:48.800',-0.345,-0.105
'9:48.803',-0.205,-0.120
'9:48.806',0.005,-0.115
'9:48.808',0.275,-0.130
'9:48.811',0.600,-0.145
'9:48.814',0.990,-0.150
'9:48.817',1.295,-0.160
'9:48.819',1.395,-0.210
'9:48.822',1.225,-0.245
'9:48.825',0.910,-0.245
'9:48.828',0.595,-0.230
'9:48.831',0.375,-0.185
'9:48.833',0.270,-0.135
'9:48.836',0.200,-0.115
'9:48.839',0.095,-0.100
'9:48.842',-0.020,-0.130
'9:48.844',-0.095,-0.140
'9:48.847',-0.130,-0.145
'9:48.850',-0.160,-0.130
'9:48.853',-0.195,-0.140
'9:48.856',-0.240,-0.145
'9:48.858',-0.275,-0.170
'9:48.861',-0.315,-0.160
'9:48.864',-0.345,-0.160
'9:48.867',-0.350,-0.155
'9:48.869',-0.330,-0.170
'9:48.872',-0.325,-0.170
'9:48.875',-0.350,-0.170
'9:48.878',-0.360,-0.165
'9:48.881',-0.355,-0.170
'9:48.883',-0.350,-0.155
'9:48.886',-0.350,-0.165
'9:48.889',-0.360,-0.165
'9:48.892',-0.370,-0.170
'9:48.894',-0.385,-0.150
'9:48.897',-0.375,-0.145
'9:48.900',-0.365,-0.145
'9:48.903',-0.365,-0.135
'9:48.906',-0.370,-0.155
'9:48.908',-0.360,-0.155
'9:48.911',-0.380,-0.150
'9:48.914',-0.375,-0.145
'9:48.917',-0.370,-0.130
'9:48.919',-0.360,-0.145
'9:48.922',-0.375,-0.145
'9:48.925',-0.380,-0.155
'9:48.928',-0.390,-0.140
'9:48.931',-0.375,-0.140
'9:48.933',-0.390,-0.130
'9:48.936',-0.375,-0.120
'9:48.939',-0.360,-0.130
'9:48.942',-0.380,-0.135
'9:48.944',-0.385,-0.140
'9:48.947',-0.390,-0.135
'9:48.950',-0.380,-0.120
'9:48.953',-0.380,-0.125
'9:48.956',-0.375,-0.135
'9:48.958',-0.395,-0.145
'9:48.961',-0.400,-0.150
'9:48.964',-0.400,-0.130
'9:48.967',-0.390,-0.120
'9:48.969',-0.380,-0.125
'9:48.972',-0.395,-0.135
'9:48.975',-0.395,-0.145
'9:48.978',-0.405,-0.155
'9:48.981',-0.400,-0.145
'9:48.983',-0.390,-0.140
'9:48.986',-0.385,-0.160
'9:48.989',-0.390,-0.160
'9:48.992',-0.385,-0.170
'9:48.994',-0.405,-0.180
'9:48.997',-0.395,-0.165
'9:49.000',-0.385,-0.155
'9:49.003',-0.380,-0.145
'9:49.006',-0.380,-0.165
'9:49.008',-0.390,-0.175
'9:49.011',-0.400,-0.170
'9:49.014',-0.385,-0.170
'9:49.017',-0.380,-0.160
'9:49.019',-0.380,-0.155
'9:49.022',-0.365,-0.160
'9:49.025',-0.365,-0.175
'9:49.028',-0.375,-0.170
'9:49.031',-0.365,-0.165
'9:49.033',-0.355,-0.150
'9:49.036',-0.345,-0.150
'9:49.039',-0.345,-0.165
'9:49.042',-0.355,-0.165
'9:49.044',-0.345,-0.165
'9:49.047',-0.335,-0.155
'9:49.050',-0.320,-0.140
'9:49.053',-0.310,-0.150
'9:49.056',-0.295,-0.145
'9:49.058',-0.300,-0.150
'9:49.061',-0.305,-0.155
'9:49.064',-0.295,-0.145
'9:49.067',-0.285,-0.140
'9:49.069',-0.265,-0.160
'9:49.072',-0.260,-0.155
'9:49.075',-0.250,-0.160
'9:49.078',-0.245,-0.155
'9:49.081',-0.235,-0.145
'9:49.083',-0.205,-0.135
'9:49.086',-0.190,-0.145
'9:49.089',-0.180,-0.150
'9:49.092',-0.175,-0.150
'9:49.094',-0.180,-0.150
'9:49.097',-0.160,-0.145
'9:49.100',-0.145,-0.140
'9:49.103',-0.130,-0.140
'9:49.106',-0.125,-0.145
'9:49.108',-0.120,-0.165
'9:49.111',-0.125,-0.160
'9:49.114',-0.120,-0.145
'9:49.117',-0.100,-0.150
'9:49.119',-0.090,-0.145
'9:49.122',-0.095,-0.160
'9:49.125',-0.095,-0.170
'9:49.128',-0.105,-0.180
'9:49.131',-0.110,-0.175
'9:49.133',-0.105,-0.175
'9:49.136',-0.105,-0.180
'9:49.139',-0.115,-0.180
'9:49.142',-0.130,-0.190
'9:49.144',-0.150,-0.195
'9:49.147',-0.155,-0.180
'9:49.150',-0.155,-0.175
'9:49.153',-0.160,-0.170
'9:49.156',-0.170,-0.180
'9:49.158',-0.195,-0.185
'9:49.161',-0.215,-0.175
'9:49.164',-0.235,-0.180
'9:49.167',-0.250,-0.160
'9:49.169',-0.245,-0.155
'9:49.172',-0.265,-0.170
'9:49.175',-0.270,-0.175
'9:49.178',-0.300,-0.180
'9:49.181',-0.305,-0.165
'9:49.183',-0.310,-0.145
'9:49.186',-0.305,-0.155
'9:49.189',-0.315,-0.155
'9:49.192',-0.320,-0.175
'9:49.194',-0.345,-0.160
'9:49.197',-0.345,-0.150
'9:49.200',-0.345,-0.150
'9:49.203',-0.345,-0.155
'9:49.206',-0.340,-0.160
'9:49.208',-0.340,-0.165
'9:49.211',-0.355,-0.160
'9:49.214',-0.355,-0.150
'9:49.217',-0.350,-0.145
'9:49.219',-0.350,-0.145
'9:49.222',-0.340,-0.140
'9:49.225',-0.350,-0.155
'9:49.228',-0.365,-0.155
'9:49.231',-0.365,-0.140
'9:49.233',-0.365,-0.130
'9:49.236',-0.355,-0.135
'9:49.239',-0.360,-0.135
'9:49.242',-0.370,-0.130
'9:49.244',-0.385,-0.140
'9:49.247',-0.385,-0.135
'9:49.250',-0.370,-0.125
'9:49.253',-0.365,-0.135
'9:49.256',-0.370,-0.140
'9:49.258',-0.375,-0.135
'9:49.261',-0.390,-0.150
'9:49.264',-0.405,-0.135
'9:49.267',-0.385,-0.120
'9:49.269',-0.370,-0.125
'9:49.272',-0.365,-0.140
'9:49.275',-0.365,-0.140
'9:49.278',-0.375,-0.160
'9:49.281',-0.380,-0.150
'9:49.283',-0.365,-0.150
'9:49.286',-0.360,-0.160
'9:49.289',-0.355,-0.170
'9:49.292',-0.370,-0.165
'9:49.294',-0.380,-0.175
'9:49.297',-0.370,-0.165
'9:49.300',-0.350,-0.155
'9:49.303',-0.355,-0.150
'9:49.306',-0.355,-0.150
'9:49.308',-0.365,-0.180
'9:49.311',-0.365,-0.170
'9:49.314',-0.365,-0.160
'9:49.317',-0.350,-0.160
'9:49.319',-0.350,-0.155
'9:49.322',-0.365,-0.165
'9:49.325',-0.375,-0.170
'9:49.328',-0.370,-0.160
'9:49.331',-0.360,-0.160
'9:49.333',-0.360,-0.145
'9:49.336',-0.350,-0.150
'9:49.339',-0.355,-0.165
'9:49.342',-0.355,-0.175
'9:49.344',-0.360,-0.170
'9:49.347',-0.360,-0.170
'9:49.350',-0.340,-0.155
'9:49.353',-0.335,-0.165
'9:49.356',-0.355,-0.165
'9:49.358',-0.345,-0.185
'9:49.361',-0.355,-0.165
'9:49.364',-0.345,-0.160
'9:49.367',-0.345,-0.140
'9:49.369',-0.345,-0.145
'9:49.372',-0.340,-0.150
'9:49.375',-0.360,-0.160
'9:49.378',-0.365,-0.155
'9:49.381',-0.365,-0.155
'9:49.383',-0.355,-0.140
'9:49.386',-0.350,-0.140
'9:49.389',-0.355,-0.145
'9:49.392',-0.360,-0.150
'9:49.394',-0.380,-0.145
'9:49.397',-0.365,-0.135
'9:49.400',-0.360,-0.130
'9:49.403',-0.345,-0.135
'9:49.406',-0.355,-0.140
'9:49.408',-0.375,-0.155
'9:49.411',-0.390,-0.145
'9:49.414',-0.385,-0.145
'9:49.417',-0.365,-0.130
'9:49.419',-0.365,-0.145
'9:49.422',-0.365,-0.165
'9:49.425',-0.375,-0.165
'9:49.428',-0.385,-0.175
'9:49.431',-0.375,-0.170
'9:49.433',-0.365,-0.160
'9:49.436',-0.350,-0.160
'9:49.439',-0.370,-0.165
'9:49.442',-0.375,-0.175
'9:49.444',-0.385,-0.185
'9:49.447',-0.385,-0.170
'9:49.450',-0.365,-0.160
'9:49.453',-0.365,-0.160
'9:49.456',-0.365,-0.170
'9:49.458',-0.365,-0.165
'9:49.461',-0.380,-0.180
'9:49.464',-0.380,-0.170
'9:49.467',-0.375,-0.160
'9:49.469',-0.360,-0.150
'9:49.472',-0.355,-0.160
'9:49.475',-0.380,-0.175
'9:49.478',-0.395,-0.170
'9:49.481',-0.390,-0.165
'9:49.483',-0.365,-0.155
'9:49.486',-0.365,-0.145
'9:49.489',-0.370,-0.155
'9:49.492',-0.380,-0.160
'9:49.494',-0.395,-0.165
'9:49.497',-0.385,-0.160
'9:49.500',-0.385,-0.145
'9:49.503',-0.375,-0.165
'9:49.506',-0.375,-0.155
'9:49.508',-0.380,-0.170
'9:49.511',-0.395,-0.165
'9:49.514',-0.390,-0.165
'9:49.517',-0.385,-0.140
'9:49.519',-0.380,-0.150
'9:49.522',-0.385,-0.140
'9:49.525',-0.380,-0.155
'9:49.528',-0.400,-0.155
'9:49.531',-0.390,-0.130
'9:49.533',-0.390,-0.130
'9:49.536',-0.390,-0.135
'9:49.539',-0.385,-0.140
'9:49.542',-0.385,-0.150
'9:49.544',-0.400,-0.155
'9:49.547',-0.405,-0.140
'9:49.550',-0.390,-0.130
'9:49.553',-0.390,-0.130
'9:49.556',-0.380,-0.145
'9:49.558',-0.390,-0.150
'9:49.561',-0.395,-0.145
'9:49.564',-0.405,-0.140
'9:49.567',-0.395,-0.130
'9:49.569',-0.380,-0.140
'9:49.572',-0.390,-0.150
'9:49.575',-0.390,-0.155
'9:49.578',-0.400,-0.165
'9:49.581',-0.385,-0.165
'9:49.583',-0.385,-0.160
'9:49.586',-0.380,-0.160
'9:49.589',-0.390,-0.165
'9:49.592',-0.395,-0.180
'9:49.594',-0.390,-0.185
'9:49.597',-0.395,-0.170
'9:49.600',-0.380,-0.155
'9:49.603',-0.385,-0.165
'9:49.606',-0.380,-0.170
'9:49.608',-0.390,-0.180
'9:49.611',-0.400,-0.175
'9:49.614',-0.385,-0.170
'9:49.617',-0.385,-0.160
'9:49.619',-0.390,-0.160
'9:49.622',-0.380,-0.170
'9:49.625',-0.390,-0.175
'9:49.628',-0.400,-0.180
'9:49.631',-0.385,-0.165
'9:49.633',-0.380,-0.155
'9:49.636',-0.375,-0.155
'9:49.639',-0.380,-0.155
'9:49.642',-0.385,-0.160
'9:49.644',-0.385,-0.180
'9:49.647',-0.385,-0.170
'9:49.650',-0.375,-0.145
'9:49.653',-0.355,-0.165
'9:49.656',-0.365,-0.160
'9:49.658',-0.360,-0.160
'9:49.661',-0.370,-0.170
'9:49.664',-0.360,-0.160
'9:49.667',-0.340,-0.140
'9:49.669',-0.325,-0.135
'9:49.672',-0.315,-0.140
'9:49.675',-0.335,-0.150
'9:49.678',-0.330,-0.155
'9:49.681',-0.325,-0.140
'9:49.683',-0.325,-0.125
'9:49.686',-0.320,-0.135
'9:49.689',-0.310,-0.130
'9:49.692',-0.320,-0.135
'9:49.694',-0.300,-0.150
'9:49.697',-0.280,-0.130
'9:49.700',-0.245,-0.130
'9:49.703',-0.235,-0.120
'9:49.706',-0.225,-0.130
'9:49.708',-0.225,-0.135
'9:49.711',-0.260,-0.140
'9:49.714',-0.255,-0.135
'9:49.717',-0.250,-0.135
'9:49.719',-0.255,-0.140
'9:49.722',-0.250,-0.150
'9:49.725',-0.270,-0.160
'9:49.728',-0.270,-0.165
'9:49.731',-0.280,-0.170
'9:49.733',-0.275,-0.160
'9:49.736',-0.270,-0.175
'9:49.739',-0.270,-0.170
'9:49.742',-0.270,-0.170
'9:49.744',-0.295,-0.175
'9:49.747',-0.300,-0.185
'9:49.750',-0.305,-0.165
'9:49.753',-0.315,-0.175
'9:49.756',-0.335,-0.175
'9:49.758',-0.360,-0.175
'9:49.761',-0.370,-0.180
'9:49.764',-0.385,-0.170
'9:49.767',-0.375,-0.155
'9:49.769',-0.375,-0.170
'9:49.772',-0.385,-0.175
'9:49.775',-0.400,-0.180
'9:49.778',-0.405,-0.180
'9:49.781',-0.395,-0.160
'9:49.783',-0.400,-0.150
'9:49.786',-0.395,-0.155
'9:49.789',-0.400,-0.155
'9:49.792',-0.405,-0.165
'9:49.794',-0.415,-0.175
'9:49.797',-0.410,-0.160
'9:49.800',-0.405,-0.150
'9:49.803',-0.405,-0.150
'9:49.806',-0.400,-0.170
'9:49.808',-0.420,-0.160
'9:49.811',-0.415,-0.160
'9:49.814',-0.405,-0.160
'9:49.817',-0.405,-0.145
'9:49.819',-0.395,-0.155
'9:49.822',-0.405,-0.155
'9:49.825',-0.420,-0.170
'9:49.828',-0.445,-0.160
'9:49.831',-0.470,-0.150
'9:49.833',-0.490,-0.135
'9:49.836',-0.490,-0.130
'9:49.839',-0.490,-0.130
'9:49.842',-0.450,-0.150
'9:49.844',-0.335,-0.155
'9:49.847',-0.140,-0.135
'9:49.850',0.110,-0.125
'9:49.853',0.400,-0.135
'9:49.856',0.740,-0.165
'9:49.858',1.045,-0.180
'9:49.861',1.250,-0.205
'9:49.864',1.255,-0.225
'9:49.867',1.060,-0.250
'9:49.869',0.780,-0.260
'9:49.872',0.525,-0.240
'9:49.875',0.335,-0.220
'9:49.878',0.215,-0.175
'9:49.881',0.160,-0.145
'9:49.883',0.105,-0.120
'9:49.886',0.005,-0.130
'9:49.889',-0.100,-0.135
'9:49.892',-0.165,-0.160
'9:49.894',-0.220,-0.175
'9:49.897',-0.265,-0.165
'9:49.900',-0.310,-0.165
'9:49.903',-0.335,-0.160
'9:49.906',-0.365,-0.175
'9:49.908',-0.390,-0.170
'9:49.911',-0.445,-0.180
'9:49.914',-0.450,-0.165
'9:49.917',-0.445,-0.160
'9:49.919',-0.435,-0.170
'9:49.922',-0.450,-0.175
'9:49.925',-0.455,-0.175
'9:49.928',-0.470,-0.180
'9:49.931',-0.470,-0.170
'9:49.933',-0.480,-0.160
'9:49.936',-0.460,-0.165
'9:49.939',-0.475,-0.170
'9:49.942',-0.470,-0.175
'9:49.944',-0.480,-0.185
'9:49.947',-0.475,-0.170
'9:49.950',-0.480,-0.150
'9:49.953',-0.470,-0.155
'9:49.956',-0.470,-0.165
'9:49.958',-0.485,-0.165
'9:49.961',-0.480,-0.180
'9:49.964',-0.490,-0.160
'9:49.967',-0.475,-0.155
'9:49.969',-0.465,-0.160
'9:49.972',-0.475,-0.165
'9:49.975',-0.485,-0.160
'9:49.978',-0.485,-0.170
'9:49.981',-0.490,-0.155
'9:49.983',-0.480,-0.150
'9:49.986',-0.470,-0.140
'9:49.989',-0.465,-0.140
'9:49.992',-0.480,-0.155
'9:49.994',-0.485,-0.160
'9:49.997',-0.485,-0.150
'9:50.000',-0.480,-0.140
'9:50.003',-0.485,-0.135
'9:50.006',-0.480,-0.135
'9:50.008',-0.490,-0.155
'9:50.011',-0.495,-0.155
'9:50.014',-0.490,-0.160
'9:50.017',-0.485,-0.135
'9:50.019',-0.470,-0.140
'9:50.022',-0.480,-0.160
'9:50.025',-0.490,-0.150
'9:50.028',-0.500,-0.150
'9:50.031',-0.500,-0.155
'9:50.033',-0.485,-0.145
'9:50.036',-0.480,-0.155
'9:50.039',-0.485,-0.180
'9:50.042',-0.490,-0.195
'9:50.044',-0.500,-0.190
'9:50.047',-0.480,-0.170
'9:50.050',-0.490,-0.170
'9:50.053',-0.480,-0.175
'9:50.056',-0.485,-0.175
'9:50.058',-0.485,-0.195
'9:50.061',-0.495,-0.195
'9:50.064',-0.490,-0.180
'9:50.067',-0.460,-0.175
'9:50.069',-0.465,-0.185
'9:50.072',-0.470,-0.190
'9:50.075',-0.465,-0.190
'9:50.078',-0.470,-0.190
'9:50.081',-0.475,-0.185
'9:50.083',-0.455,-0.175
'9:50.086',-0.450,-0.185
'9:50.089',-0.445,-0.190
'9:50.092',-0.440,-0.195
'9:50.094',-0.435,-0.195
'9:50.097',-0.435,-0.185
'9:50.100',-0.410,-0.170
'9:50.103',-0.400,-0.165
'9:50.106',-0.400,-0.175
